STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,coicop,Classification of individual consumption by purpose (COICOP),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2022-02,,158.7,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2022-03,,162.6,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2022-04,,163.2,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2022-05,,164.6,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2022-06,,166.6,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2022-07,,164.7,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2022-08,,166.1,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2022-09,,168.9,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2022-10,,175.2,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2022-11,,176.3,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2022-12,,176.8,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2023-01,,174.2,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2023-02,,174.3,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2023-03,,175.7,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2023-04,,177.2,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2023-05,,177.8,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2023-06,,177.8,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2023-07,,175.1,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2023-08,,175.3,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2023-09,,178.4,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2023-10,,178.5,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2023-11,,177.5,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2023-12,,177.8,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2024-01,,175.9,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2024-02,,175.8,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2024-03,,177.8,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2024-04,,178.8,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2024-05,,179.2,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2024-06,,179.4,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2024-07,,177.8,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2024-08,,177.6,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2024-09,,179.6,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2024-10,,180.2,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2024-11,,180.0,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2024-12,,180.2,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2025-01,,178.8,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2025-02,,178.8,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2025-03,,181.6,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2025-04,,182.4,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2025-05,,182.2,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2025-06,,182.6,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2025-07,,181.0,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2025-08,,180.5,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2025-09,,182.8,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,IT,Italy,2025-10,,182.5,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2015-01,,142.1,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2015-02,,143.3,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2015-03,,145.1,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2015-04,,146.3,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2015-05,,146.7,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2015-06,,145.9,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2015-07,,146.8,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2015-08,,146.1,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2015-09,,145.9,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2015-10,,145.9,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2015-11,,144.8,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2015-12,,144.6,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2016-01,,142.4,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2016-02,,143.7,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2016-03,,145.9,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2016-04,,146.0,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2016-05,,146.4,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2016-06,,145.6,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2016-07,,146.0,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2016-08,,146.3,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2016-09,,145.7,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2016-10,,146.3,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2016-11,,145.3,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2016-12,,145.7,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2017-01,,144.8,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2017-02,,146.1,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2017-03,,146.8,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2017-04,,148.1,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2017-05,,147.5,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2017-06,,147.0,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2017-07,,148.2,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2017-08,,148.5,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2017-09,,147.8,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2017-10,,148.1,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2017-11,,147.6,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2017-12,,147.5,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2018-01,,146.9,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2018-02,,148.0,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2018-03,,148.3,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2018-04,,149.6,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2018-05,,150.2,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2018-06,,149.4,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2018-07,,151.0,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2018-08,,151.2,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2018-09,,150.2,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2018-10,,150.9,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2018-11,,150.2,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2018-12,,150.2,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2019-01,,149.8,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2019-02,,151.7,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2019-03,,152.5,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2019-04,,154.2,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2019-05,,153.7,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2019-06,,153.5,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2019-07,,155.0,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2019-08,,155.9,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2019-09,,154.2,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2019-10,,155.2,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2019-11,,154.0,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2019-12,,154.4,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2020-01,,152.3,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2020-02,,153.7,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2020-03,,154.1,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2020-04,,155.7,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2020-05,,155.4,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2020-06,,156.1,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2020-07,,157.5,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2020-08,,156.4,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2020-09,,155.7,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2020-10,,157.0,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2020-11,,155.0,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2020-12,,155.8,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2021-01,,154.7,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2021-02,,156.5,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2021-03,,157.0,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2021-04,,158.3,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2021-05,,158.5,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2021-06,,158.8,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2021-07,,159.7,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2021-08,,160.6,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2021-09,,160.3,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2021-10,,162.9,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2021-11,,164.2,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2021-12,,165.7,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2022-01,,166.5,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2022-02,,167.9,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2022-03,,175.3,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2022-04,,176.0,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2022-05,,174.6,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2022-06,,174.5,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2022-07,,178.3,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2022-08,,182.5,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2022-09,,187.7,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2022-10,,190.2,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2022-11,,182.8,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2022-12,,184.0,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2023-01,,180.5,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2023-02,,182.9,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2023-03,,183.3,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2023-04,,186.2,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2023-05,,186.6,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2023-06,,185.6,,,,,
dataflow,ESTAT:PRC_HICP_MIDX(1.0),HICP - monthly data (index),M,Monthly,I96,"Index, 1996=100",CP00,All-items HICP,NL,Netherlands,2023-07,,187.8,,,,,
